0,1,2,3,4
Person68,Person170,0.5443,[-4 -5 -7 -6 -8 -6 -9  0 -1  2  3 -1  3  3 -3 -3  1  3 -3 -3 -2 -3  0],"Sunday, Friday"
Person68,Person89,0.5284,[-6  2 -3 -4 -5 -3 -3  2  2  0  0  1  3  2 -3  1  1 -3  1  0  0  3  2],"Tuesday, Sunday, Thursday, Friday"
Person68,Person90,0.5272,[-5 -6 -7  0 -3 -5 -2  0 -1  2 -2  1  1 -1 -3 -3  0  3 -3  1 -3  1  1],"Sunday, Thursday, Friday"
Person68,Person139,0.5248,[-5 -3  5 -8 -6 -3 -2  0 -1  0  1  1  3 -1 -1  3  1 -3  0  0  3  3  2],"Tuesday, Sunday, Thursday, Friday"
Person68,Person77,0.5242,"[ -5  -2  -5 -12  -7  -8   0  -2  -2  -2  -2   2   3   1  -2   1   1   2
  -2   0  -1   1  -2]","Sunday, Thursday, Friday"
Person68,Person54,0.5195,"[-12  -2  -8  -6  -9  -3  -3   2  -1   2   1   1   1   3  -1  -2   1  -3
  -2  -1  -3   2  -1]","Tuesday, Sunday"
Person68,Person98,0.5145,[-6 -2 -3 -3 -4  1 -1 -2 -1 -3 -1  0  2  0  0  0  1  2 -2  1 -1  0 -1],Friday
Person68,Person143,0.5118,[ 0 -8 -4 -6  4  0 -4  1  0  2  1 -1  1  0  1 -1  1  3 -2 -1  2  3  3],"Tuesday, Sunday, Thursday, Friday"
Person68,Person111,0.4947,"[ -4  -3  -3 -11  -7   1  -5  -2   1  -3  -1   0   1   3   2   3   1   1
  -3  -2   2   2   0]","Tuesday, Sunday, Thursday, Friday"
Person68,Person112,0.4876,[-2 -6  1 -2 -1  3 -1  0  1  0  0  1  0  1 -1 -1  0  2 -3 -1  0  2  0],"Tuesday, Sunday, Thursday, Friday"
Person68,Person153,0.4796,[-2 -6 -2  1 -3  2 -6 -4 -2  0  1  1  3  0 -2 -3  0  0 -2 -1  2  1 -1],"Tuesday, Thursday, Friday"
Person68,Person99,0.4696,[-3 -3 -3 -2 -9 -2 -1 -2 -4 -2 -1  0  1  1 -2 -1  1  3 -2 -2  1  2  0],"Tuesday, Sunday, Thursday, Friday"
Person68,Person73,0.4620,"[  0 -11  -2   2  -1  -1  -2   1  -1   1   2   3   2  -2  -2  -1   1   3
  -3   0  -3   3   2]","Tuesday, Sunday, Thursday, Friday"
Person68,Person178,0.4132,[-7  0  0 -5  0  6 -4 -3  0 -1 -2  1  3  3  3 -3  1  3 -3  1  2  2 -1],"Tuesday, Sunday, Thursday, Friday"
Person68,Person160,0.3279,[-5 -5 -8 -6 -2 -4  3  3  1 -3 -3 -3  1  2 -3 -1 -1  3 -2 -3  1 -1  0],"Tuesday, Sunday, Thursday"
Person68,Person72,0.1767,[-2  0 -2 -3 -7 -8 -1  0 -3 -1  1  1  1  0  1  2 -3 -1 -3  0  3  1  0],"Tuesday, Sunday, Thursday, Friday"
Person69,Person48,0.6114,[-2 -3 -1 -5 -2  1 -2  0  1  3  3  2  2  1  0  1  1 -1 -1  2  3  3  2],"Sunday, Thursday, Friday"
Person69,Person108,0.5890,[ 1 -4 -1 -5 -4  0 -7  0  1  0  0  2  3  1 -1  1  1  2 -2  2  1  2  1],"Sunday, Thursday, Friday"
Person69,Person101,0.5465,[-3 -1  0 -5 -5 -4  0  3  0  3  2 -1  2 -3 -3  0  1  0 -2  2  2  3  2],Sunday
Person69,Person125,0.5223,[-4 -3  0 -6 -3 -1 -2  0  0  0 -1  2  2 -2 -1 -1  1  1 -1  0  1  3  0],"Sunday, Thursday, Friday"
Person69,Person121,0.4994,[-2 -7 -2 -7 -5 -1 -2 -1  1  3 -1  3  3 -2  3  3  0  2 -3  1  3  1 -1],"Sunday, Thursday, Friday"
Person69,Person114,0.4732,[-2 -3  1 -9 -2  0  1  0 -1  0 -2  2  3 -2  1 -1  1  3 -1  3  2  2  1],"Sunday, Thursday"
Person69,Person73,0.4705,"[  0 -11  -2   2  -1  -1  -2   1  -1   1   2   3   2  -2  -2  -1   1   3
  -3   0  -3   3   2]","Sunday, Thursday, Friday"
Person69,Person52,0.4615,[-2 -3 -2 -8 -2 -4 -1 -1  0  0  2  3  2 -3  1  3  1  0 -2  3  1  3  2],"Sunday, Thursday, Friday"
Person69,Person158,0.4605,[-5 -6 -1 -4 -7 -3 -3  0  2  2  2  3  3  2  0 -2  1  3  0  2  2  3  2],"Sunday, Thursday"
Person69,Person188,0.4312,"[ -3 -12  -6  -8  -8  -3  -6   1   1   2   0   1   3   3   0  -3   1   3
  -3   3  -3   2   2]","Thursday, Friday"
Person69,Person105,0.4260,"[ -4  -9  -2 -11  -7  -4  -2   2   0  -3  -3   1   3  -3  -3   3   1   3
   2   2  -1   3   0]",Sunday
Person69,Person139,0.4251,[-5 -3  5 -8 -6 -3 -2  0 -1  0  1  1  3 -1 -1  3  1 -3  0  0  3  3  2],"Sunday, Thursday, Friday"
Person69,Person76,0.4175,[-4 -4 -3 -7 -5 -3 -3  1  0 -1 -1  2  3 -2  1  1  1  2 -2  2  3  1 -2],"Sunday, Thursday, Friday"
Person69,Person86,0.4098,"[ -5 -10  -7  -6  -5   6  -3   2  -1   0  -2   2   3  -3  -3   2   1   3
  -3   1  -3   2   3]","Sunday, Thursday, Friday"
Person69,Person153,0.4071,[-2 -6 -2  1 -3  2 -6 -4 -2  0  1  1  3  0 -2 -3  0  0 -2 -1  2  1 -1],"Thursday, Friday"
Person69,Person70,0.3983,[-4 -2 -3 -6 -2 -1 -3  0  1  2  2  0  2  1  0  0  0  0 -1  3 -2  2  0],"Sunday, Thursday, Friday"
Person69,Person109,0.3929,[-3 -9 -4 -6 -1 -2 -5  1 -6 -2 -2  2  3  1 -3 -2 -1  3  1  3 -1  3  1],"Sunday, Thursday, Friday"
Person69,Person94,0.3912,[-3 -9 -4 -9 -3 -3 -1  1 -2 -1  0  1  3 -1  1  0  0  2 -1  2 -2  2  0],Friday
Person69,Person100,0.3862,"[ -6  -8  -2 -13  -1  -1  -4  -1  -2  -1  -3  -3   3  -2  -3   0   1   3
  -1   3   1   3   0]",Sunday
Person69,Person74,0.3857,"[-10  -9  -4  -7  -4   3  -1   2   3   2   2   2   1  -3   1  -2   1   3
   2   3  -3   3   2]","Sunday, Friday"
Person69,Person118,0.3808,"[ -7 -12  -8  -9   0  -6  -2   1   1   2   2   3   3  -2  -2   1   1   2
  -1   2  -1   3   1]",Sunday
Person69,Person67,0.3702,[-3 -3  3 -3 -1 -3 -2  0  2  2  1  2  3  3 -3  0  1  2 -1  0  0  3  2],Sunday
Person69,Person136,0.3607,"[  4  -5 -10  -8  -5   1   0   1   0   1   0   3   1   2  -2  -1  -3   3
  -1   3  -1   2   3]","Sunday, Thursday, Friday"
Person69,Person112,0.3603,[-2 -6  1 -2 -1  3 -1  0  1  0  0  1  0  1 -1 -1  0  2 -3 -1  0  2  0],"Sunday, Thursday, Friday"
Person69,Person120,0.3480,[-5 -6 -4 -4 -2 -7 -1 -1 -1  2  0  1  3 -1 -2  0  1  2 -2  2  1  3  2],"Thursday, Friday"
Person69,Person62,0.3439,[-6 -8 -7 -7 -5  4 -6  3 -2  3  0  1 -1  2 -1  1  1  3 -3  0 -1  3  1],"Sunday, Thursday, Friday"
Person69,Person143,0.3321,[ 0 -8 -4 -6  4  0 -4  1  0  2  1 -1  1  0  1 -1  1  3 -2 -1  2  3  3],"Sunday, Thursday, Friday"
Person69,Person150,0.3082,[-6 -9 -3 -7 -3 -8 -4  1 -3  1 -2 -1  1 -2 -3 -2  1  1 -3  1 -3  1  1],"Thursday, Friday"
Person69,Person131,0.2912,"[ -2  -2  -5 -12  -3  -4  -1  -3   1   0   1   3   3  -2   2   2   1   2
  -2   2  -2   1  -2]",Sunday
Person69,Person81,0.2892,[-7 -4 -6 -4 -3  2 -3  0 -2  0 -2  2  3  2 -3  0  1 -3  0  2  1  1  0],"Sunday, Friday"
Person69,Person129,0.2524,[-4 -2 -2 -9 -5 -3 -1 -2 -1 -1 -1  2  3  2 -2 -1  1 -2 -2  0  1  1  2],"Sunday, Thursday, Friday"
Person69,Person144,0.2399,[-7 -6 -4 -5 -2 -1 -3 -1 -4  1  0  0  3  0  2  0  0  3 -3  1  3  3  3],"Sunday, Thursday, Friday"
Person69,Person84,0.1963,"[-10  -2  -2  -1  -4  -1  -3   2   2   3   3   3   3   2   3   3   1   3
   3   3   3   3   1]","Sunday, Friday"
Person69,Person90,0.1914,[-5 -6 -7  0 -3 -5 -2  0 -1  2 -2  1  1 -1 -3 -3  0  3 -3  1 -3  1  1],"Sunday, Thursday, Friday"
Person69,Person89,0.1725,[-6  2 -3 -4 -5 -3 -3  2  2  0  0  1  3  2 -3  1  1 -3  1  0  0  3  2],"Sunday, Thursday, Friday"
Person69,Person177,0.1540,"[ -6  -4  -1 -11  -3  -2   0   1  -1   1   2  -2   1   3   0  -3   1   3
  -3  -2   2   2   1]",Sunday
Person69,Person111,0.1359,"[ -4  -3  -3 -11  -7   1  -5  -2   1  -3  -1   0   1   3   2   3   1   1
  -3  -2   2   2   0]","Sunday, Thursday, Friday"
Person69,Person99,0.1347,[-3 -3 -3 -2 -9 -2 -1 -2 -4 -2 -1  0  1  1 -2 -1  1  3 -2 -2  1  2  0],"Sunday, Thursday, Friday"
Person69,Person91,0.1163,[-8 -4 -8 -6 -2  0  0  0 -2 -1 -1  2  1  1 -3 -2 -1  2 -1  2 -2  2  2],"Sunday, Thursday, Friday"
Person69,Person54,0.1102,"[-12  -2  -8  -6  -9  -3  -3   2  -1   2   1   1   1   3  -1  -2   1  -3
  -2  -1  -3   2  -1]",Sunday
Person69,Person72,0.0828,[-2  0 -2 -3 -7 -8 -1  0 -3 -1  1  1  1  0  1  2 -3 -1 -3  0  3  1  0],"Sunday, Thursday, Friday"
Person69,Person178,0.0616,[-7  0  0 -5  0  6 -4 -3  0 -1 -2  1  3  3  3 -3  1  3 -3  1  2  2 -1],"Sunday, Thursday, Friday"
Person69,Person160,-0.1656,[-5 -5 -8 -6 -2 -4  3  3  1 -3 -3 -3  1  2 -3 -1 -1  3 -2 -3  1 -1  0],"Sunday, Thursday"
Person70,Person159,0.7904,"[-13  -9  -6 -11  -9  -5  -1   0   2   2   3   0   3  -3  -3   0   0   3
   1   1   0   1   1]",Tuesday
Person70,Person60,0.7866,[-1 -4 -4 -5 -4  0 -3  0  1  2  3  3  3  1 -3 -1  1 -1  0  2  1  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person70,Person172,0.7331,[-3 -4 -4 -5 -2 -3 -6 -2 -1  1  1  3  3  0 -1 -2 -1  2  1  1  2  2  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person70,Person68,0.7288,[-3 -4 -2 -6 -4  1 -3  0  1  2  1  2  3 -2 -3 -3  1  3  3  3  0  3  2],"Tuesday, Sunday, Thursday, Friday"
Person70,Person113,0.7169,[-3 -6 -4 -4 -6  1  0  1  0  1  1  2  1  3  0 -1 -1  0  0  2  0  2  1],"Tuesday, Wednesday, Friday"
Person70,Person82,0.6360,[-3 -4 -4 -6  3 -4 -3  2  1  2  2  3  2 -3  2  3  1  3  3  1 -2  3  3],"Sunday, Thursday, Friday"
Person70,Person133,0.5807,[-3 -2 -1 -2 -9 -5 -2  0  1  0  3  2  2  2 -3  0  1 -1  1  2  0  1  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person70,Person193,0.5370,[-5  1 -2 -3  0 -2 -1  1 -1  0 -1  1  2  0 -1 -1  0  3 -1  0  2  1  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person70,Person138,0.5195,"[-11  -3  -7   0   2   0  -1   2   1   2   2   2   2  -3   1   1   0   0
   1   2   2   1   2]","Monday, Sunday, Friday"
Person70,Person134,0.5059,[-3 -2 -1 -1 -6 -1 -1  0 -1  1  1  2  1  2 -3  1  1  0  3  1  0  1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person70,Person161,0.4981,[-4 -3  1 -1 -4 -2  1  0  0  2  1  3  3  3  0 -2  1 -1 -1  1  1  2  3],"Monday, Tuesday, Thursday, Wednesday"
Person70,Person140,0.4932,[ 3 -1 -1 -3 -3 -2 -1 -1  1  2  1  3  3  1  1  0 -1  2  1  2  0  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person70,Person162,0.4409,[-3 -7  0 -1 -7 -4  0  1  2  3  3  3  3 -3  3  3  1 -3  3  3  3  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person70,Person61,0.3594,[ 0 -3  0  0 -5 -6 -2  0  3  1  0  3  2 -2 -3  1  1  1  1  2  1  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person70,Person148,0.1075,[-1  0  2  3  0 -4 -3 -2  0  1  1  1  3  1  2  0 -1  1  0  2  2  2  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person70,Person127,0.0700,[ 1 -1 -3  3 -7 -7  1 -1  0 -1  1  1  0  2 -3  1  0 -2  1  1  2  1  1],"Monday, Tuesday, Sunday, Wednesday"
Person70,Person147,-0.0217,[ 3  0 -3  3  0  3  3  3  3  3  3  3  3  3  3  3 -1  0  3  3  3  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person71,Person64,0.8071,[-3 -4  0 -6 -1  2  1 -1  0  1  2  3  3  0 -3  0  1 -2 -3  1  0  2  0],"Sunday, Thursday"
Person71,Person62,0.7537,[-6 -8 -7 -7 -5  4 -6  3 -2  3  0  1 -1  2 -1  1  1  3 -3  0 -1  3  1],"Sunday, Thursday, Friday"
Person71,Person81,0.7505,[-7 -4 -6 -4 -3  2 -3  0 -2  0 -2  2  3  2 -3  0  1 -3  0  2  1  1  0],"Sunday, Wednesday, Friday"
Person71,Person158,0.7322,[-5 -6 -1 -4 -7 -3 -3  0  2  2  2  3  3  2  0 -2  1  3  0  2  2  3  2],"Sunday, Thursday, Wednesday"
Person71,Person86,0.7211,"[ -5 -10  -7  -6  -5   6  -3   2  -1   0  -2   2   3  -3  -3   2   1   3
  -3   1  -3   2   3]","Sunday, Thursday, Wednesday, Friday"
Person71,Person125,0.7183,[-4 -3  0 -6 -3 -1 -2  0  0  0 -1  2  2 -2 -1 -1  1  1 -1  0  1  3  0],"Sunday, Thursday, Friday"
Person71,Person111,0.7035,"[ -4  -3  -3 -11  -7   1  -5  -2   1  -3  -1   0   1   3   2   3   1   1
  -3  -2   2   2   0]","Sunday, Thursday, Wednesday, Friday"
Person71,Person177,0.6965,"[ -6  -4  -1 -11  -3  -2   0   1  -1   1   2  -2   1   3   0  -3   1   3
  -3  -2   2   2   1]",Sunday
Person71,Person74,0.6856,"[-10  -9  -4  -7  -4   3  -1   2   3   2   2   2   1  -3   1  -2   1   3
   2   3  -3   3   2]","Sunday, Friday"
Person71,Person131,0.6705,"[ -2  -2  -5 -12  -3  -4  -1  -3   1   0   1   3   3  -2   2   2   1   2
  -2   2  -2   1  -2]",Sunday
Person71,Person130,0.6416,[-2 -3 -1 -4 -1  3 -3 -1  2  2  1  3  3  2  1  2  1 -1  2  1  2  3  2],"Sunday, Thursday, Wednesday, Friday"
Person71,Person135,0.6332,"[ -6  -7  -6 -11   1  -2  -4  -1  -1  -2  -1  -3   3   2   1   0   1   2
  -2   3   2   2   1]","Sunday, Thursday, Wednesday, Friday"
Person71,Person101,0.6244,[-3 -1  0 -5 -5 -4  0  3  0  3  2 -1  2 -3 -3  0  1  0 -2  2  2  3  2],Sunday
Person71,Person132,0.6216,[-5 -2 -5 -5 -1  5 -2 -2  1 -1 -1  1  0  1 -3 -3  0  3 -1  2 -2  1  0],"Sunday, Wednesday, Friday"
Person71,Person114,0.6211,[-2 -3  1 -9 -2  0  1  0 -1  0 -2  2  3 -2  1 -1  1  3 -1  3  2  2  1],"Sunday, Thursday"
Person71,Person170,0.6036,[-4 -5 -7 -6 -8 -6 -9  0 -1  2  3 -1  3  3 -3 -3  1  3 -3 -3 -2 -3  0],"Sunday, Friday"
Person71,Person99,0.5901,[-3 -3 -3 -2 -9 -2 -1 -2 -4 -2 -1  0  1  1 -2 -1  1  3 -2 -2  1  2  0],"Sunday, Thursday, Wednesday, Friday"
Person71,Person139,0.5844,[-5 -3  5 -8 -6 -3 -2  0 -1  0  1  1  3 -1 -1  3  1 -3  0  0  3  3  2],"Sunday, Thursday, Wednesday, Friday"
Person71,Person150,0.5540,[-6 -9 -3 -7 -3 -8 -4  1 -3  1 -2 -1  1 -2 -3 -2  1  1 -3  1 -3  1  1],"Thursday, Friday"
Person71,Person143,0.4578,[ 0 -8 -4 -6  4  0 -4  1  0  2  1 -1  1  0  1 -1  1  3 -2 -1  2  3  3],"Sunday, Thursday, Wednesday, Friday"
Person71,Person72,0.4497,[-2  0 -2 -3 -7 -8 -1  0 -3 -1  1  1  1  0  1  2 -3 -1 -3  0  3  1  0],"Sunday, Thursday, Wednesday, Friday"
Person72,Person146,0.7723,[-1  0 -4 -4 -8 -6 -4 -1 -1  1  2  0  3 -2  1 -2  1 -1 -2  0  0  1  1],"Sunday, Thursday, Friday"
Person72,Person133,0.6649,[-3 -2 -1 -2 -9 -5 -2  0  1  0  3  2  2  2 -3  0  1 -1  1  2  0  1  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person72,Person127,0.6570,[ 1 -1 -3  3 -7 -7  1 -1  0 -1  1  1  0  2 -3  1  0 -2  1  1  2  1  1],"Monday, Tuesday, Sunday, Wednesday"
Person72,Person104,0.6382,[-8 -3 -5 -4 -6 -3 -2  0 -3  1  2  2  2 -2  1 -2 -3  3  1  1  2  2 -2],"Monday, Wednesday, Friday"
Person72,Person185,0.6032,"[ -1   2  -1 -11  -7  -4  -7   1   1   1   1   1   2   0   2  -3   1  -3
  -3   2   2   2   0]","Tuesday, Sunday, Monday, Friday, Thursday"
Person72,Person66,0.5864,"[ -1  -6  -4  -6 -11  -2  -2   1   0   0  -2  -1   3   2  -1  -2   1   3
  -3  -3   3   3  -1]","Tuesday, Monday, Friday, Thursday, Wednesday"
Person72,Person184,0.5533,[-4 -5 -7 -5 -7 -2 -3  1 -1  2  2  1  2 -2 -2  0  0  2  1 -2  1  2  2],"Tuesday, Sunday, Monday, Friday, Thursday"
Person72,Person137,0.5422,[-3 -5  0 -4 -4 -4 -3 -1  0  0  1  2  2 -3 -2 -3  1 -1 -2  0  1  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person72,Person61,0.5204,[ 0 -3  0  0 -5 -6 -2  0  3  1  0  3  2 -2 -3  1  1  1  1  2  1  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person72,Person159,0.5176,"[-13  -9  -6 -11  -9  -5  -1   0   2   2   3   0   3  -3  -3   0   0   3
   1   1   0   1   1]",Tuesday
Person72,Person172,0.4903,[-3 -4 -4 -5 -2 -3 -6 -2 -1  1  1  3  3  0 -1 -2 -1  2  1  1  2  2  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person72,Person162,0.4865,[-3 -7  0 -1 -7 -4  0  1  2  3  3  3  3 -3  3  3  1 -3  3  3  3  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person72,Person141,0.4844,[-3 -1 -1 -6 -1 -4  0  1  1  2  2  2  2 -3  2  1  1  0  2  1  2  2  2],"Tuesday, Sunday, Monday, Thursday, Wednesday"
Person72,Person71,0.4497,"[ -3  -6  -6 -10  -8   2   0   0   0   2   3   3   3   2  -3  -1  -1  -2
  -2   2   1   3   1]","Sunday, Thursday, Wednesday, Friday"
Person72,Person134,0.4474,[-3 -2 -1 -1 -6 -1 -1  0 -1  1  1  2  1  2 -3  1  1  0  3  1  0  1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person72,Person193,0.4421,[-5  1 -2 -3  0 -2 -1  1 -1  0 -1  1  2  0 -1 -1  0  3 -1  0  2  1  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person72,Person161,0.4379,[-4 -3  1 -1 -4 -2  1  0  0  2  1  3  3  3  0 -2  1 -1 -1  1  1  2  3],"Monday, Tuesday, Thursday, Wednesday"
Person72,Person189,0.4275,[-3 -2  2 -9 -3 -1 -1  1  2  2  3  2  2 -3  3  3  0 -2  0  2  2  3  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person72,Person126,0.4264,[-2 -7  0 -6 -2 -6 -6  1 -1 -1  1 -1  1  1  1 -2  0  1  2  0 -2 -1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person72,Person113,0.4151,[-3 -6 -4 -4 -6  1  0  1  0  1  1  2  1  3  0 -1 -1  0  0  2  0  2  1],"Tuesday, Wednesday, Friday"
Person72,Person140,0.3981,[ 3 -1 -1 -3 -3 -2 -1 -1  1  2  1  3  3  1  1  0 -1  2  1  2  0  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person72,Person60,0.3714,[-1 -4 -4 -5 -4  0 -3  0  1  2  3  3  3  1 -3 -1  1 -1  0  2  1  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person72,Person102,0.3673,[-3 -2 -1 -6 -2  1 -1 -2  0 -1 -1  0  0 -1  0  0 -1 -2 -1  0  0  0 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person72,Person128,0.3315,[-2  1  1 -1  1 -4  0 -1  0  1 -1  0  1  1  1  1  1 -2  2  1  1  2  0],"Monday, Sunday, Friday"
Person72,Person168,0.2319,[ 1 -1 -4 -4 -1  1 -3  0  1  2  0  2  1 -3 -2  2  1  1 -2  2  2  2  2],Tuesday
Person72,Person82,0.2009,[-3 -4 -4 -6  3 -4 -3  2  1  2  2  3  2 -3  2  3  1  3  3  1 -2  3  3],"Sunday, Thursday, Friday"
Person72,Person68,0.1767,[-3 -4 -2 -6 -4  1 -3  0  1  2  1  2  3 -2 -3 -3  1  3  3  3  0  3  2],"Tuesday, Sunday, Thursday, Friday"
Person72,Person138,0.1532,"[-11  -3  -7   0   2   0  -1   2   1   2   2   2   2  -3   1   1   0   0
   1   2   2   1   2]","Monday, Sunday, Friday"
Person72,Person179,0.1290,[-1 -4 -4 -8  2  1 -2  1 -3  0 -1  0  0  1  0 -2  1 -1 -2  1 -1  1  2],"Monday, Thursday, Wednesday, Friday"
Person72,Person69,0.0828,[ 2 -3  1 -2 -2  1 -2  1  0  3  1  2  2 -3 -2 -1  1 -1  0  3  1  3 -1],"Sunday, Thursday, Friday"
Person72,Person93,0.0448,[ 3 -4  1 -4  2  0 -5 -2  0  2  2  3  2  2  2  1  1 -1  2  2  3  2  3],"Tuesday, Sunday, Monday, Thursday, Wednesday"
Person72,Person147,-0.1372,[ 3  0 -3  3  0  3  3  3  3  3  3  3  3  3  3  3 -1  0  3  3  3  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person73,Person137,0.5798,[-3 -5  0 -4 -4 -4 -3 -1  0  0  1  2  2 -3 -2 -3  1 -1 -2  0  1  3  3],"Tuesday, Sunday, Thursday, Friday"
Person73,Person113,0.4982,[-3 -6 -4 -4 -6  1  0  1  0  1  1  2  1  3  0 -1 -1  0  0  2  0  2  1],"Tuesday, Friday"
Person73,Person69,0.4705,[ 2 -3  1 -2 -2  1 -2  1  0  3  1  2  2 -3 -2 -1  1 -1  0  3  1  3 -1],"Sunday, Thursday, Friday"
Person73,Person172,0.4624,[-3 -4 -4 -5 -2 -3 -6 -2 -1  1  1  3  3  0 -1 -2 -1  2  1  1  2  2  1],"Tuesday, Sunday, Thursday, Friday"
Person73,Person68,0.4620,[-3 -4 -2 -6 -4  1 -3  0  1  2  1  2  3 -2 -3 -3  1  3  3  3  0  3  2],"Tuesday, Sunday, Thursday, Friday"
Person73,Person61,0.4534,[ 0 -3  0  0 -5 -6 -2  0  3  1  0  3  2 -2 -3  1  1  1  1  2  1  2  0],"Tuesday, Sunday, Thursday, Friday"
Person73,Person126,0.4432,[-2 -7  0 -6 -2 -6 -6  1 -1 -1  1 -1  1  1  1 -2  0  1  2  0 -2 -1  1],"Tuesday, Sunday, Thursday, Friday"
Person73,Person162,0.4222,[-3 -7  0 -1 -7 -4  0  1  2  3  3  3  3 -3  3  3  1 -3  3  3  3  3  3],"Tuesday, Sunday, Thursday, Friday"
Person73,Person159,0.4092,"[-13  -9  -6 -11  -9  -5  -1   0   2   2   3   0   3  -3  -3   0   0   3
   1   1   0   1   1]",Tuesday
Person73,Person161,0.4011,[-4 -3  1 -1 -4 -2  1  0  0  2  1  3  3  3  0 -2  1 -1 -1  1  1  2  3],"Tuesday, Thursday"
Person73,Person168,0.3458,[ 1 -1 -4 -4 -1  1 -3  0  1  2  0  2  1 -3 -2  2  1  1 -2  2  2  2  2],Tuesday
Person73,Person104,0.3206,[-8 -3 -5 -4 -6 -3 -2  0 -3  1  2  2  2 -2  1 -2 -3  3  1  1  2  2 -2],Friday
Person73,Person179,0.3186,[-1 -4 -4 -8  2  1 -2  1 -3  0 -1  0  0  1  0 -2  1 -1 -2  1 -1  1  2],"Thursday, Friday"
Person73,Person134,0.3053,[-3 -2 -1 -1 -6 -1 -1  0 -1  1  1  2  1  2 -3  1  1  0  3  1  0  1  1],"Tuesday, Sunday, Thursday, Friday"
Person73,Person133,0.3044,[-3 -2 -1 -2 -9 -5 -2  0  1  0  3  2  2  2 -3  0  1 -1  1  2  0  1  2],"Tuesday, Sunday, Thursday, Friday"
Person73,Person138,0.2993,"[-11  -3  -7   0   2   0  -1   2   1   2   2   2   2  -3   1   1   0   0
   1   2   2   1   2]","Sunday, Friday"
Person73,Person148,0.1740,[-1  0  2  3  0 -4 -3 -2  0  1  1  1  3  1  2  0 -1  1  0  2  2  2  2],"Tuesday, Sunday, Thursday, Friday"
Person73,Person127,0.1659,[ 1 -1 -3  3 -7 -7  1 -1  0 -1  1  1  0  2 -3  1  0 -2  1  1  2  1  1],"Tuesday, Sunday"
Person73,Person193,0.0841,[-5  1 -2 -3  0 -2 -1  1 -1  0 -1  1  2  0 -1 -1  0  3 -1  0  2  1  0],"Tuesday, Sunday, Thursday, Friday"
Person73,Person147,0.0426,[ 3  0 -3  3  0  3  3  3  3  3  3  3  3  3  3  3 -1  0  3  3  3  3  3],"Tuesday, Sunday, Thursday, Friday"
Person73,Person185,-0.0285,"[ -1   2  -1 -11  -7  -4  -7   1   1   1   1   1   2   0   2  -3   1  -3
  -3   2   2   2   0]","Tuesday, Sunday, Thursday, Friday"
Person73,Person128,-0.2574,[-2  1  1 -1  1 -4  0 -1  0  1 -1  0  1  1  1  1  1 -2  2  1  1  2  0],"Sunday, Friday"
Person74,Person159,0.8372,"[-13  -9  -6 -11  -9  -5  -1   0   2   2   3   0   3  -3  -3   0   0   3
   1   1   0   1   1]",Tuesday
Person74,Person68,0.8088,[-3 -4 -2 -6 -4  1 -3  0  1  2  1  2  3 -2 -3 -3  1  3  3  3  0  3  2],"Tuesday, Sunday, Friday"
Person74,Person113,0.7639,[-3 -6 -4 -4 -6  1  0  1  0  1  1  2  1  3  0 -1 -1  0  0  2  0  2  1],"Tuesday, Friday"
Person74,Person71,0.6856,"[ -3  -6  -6 -10  -8   2   0   0   0   2   3   3   3   2  -3  -1  -1  -2
  -2   2   1   3   1]","Sunday, Friday"
Person74,Person138,0.6840,"[-11  -3  -7   0   2   0  -1   2   1   2   2   2   2  -3   1   1   0   0
   1   2   2   1   2]","Sunday, Friday"
Person74,Person104,0.6795,[-8 -3 -5 -4 -6 -3 -2  0 -3  1  2  2  2 -2  1 -2 -3  3  1  1  2  2 -2],Friday
